,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,,24477,,,,,2,20190205195332,1,2,,,8,9934603,0,,,,,,,,,,,,,,,,,,,,,,1,3.8,0,
,,24478,,,,,,,,,,,,9934603,,,,1549396415978,,,,,,,,,,,,,,,,,,,,,,
,,24479,,,,,,,,,,,,9934603,,,,1549396418011,,,,,,,,,,,,,,,,,,,,,,
,,24480,,,,,,,,,,,,9934603,,,,,1549396416011,,,,,,,,,,,,,,,,,,,,,
,,24481,,,,,,,,,,,,9934603,,,,,1549396418027,,,,,,,,,,,,,,,,,,,,,
,,24482,,,,,2,20190205195336,2,2,,,9,9934603,0,,,,,,,,,,,,,,,,,,,,,,3,1.3,0,
,,24483,,,,,,,,,,,,9934603,,1549396419911,,,,,,,,,,,,,,,,,,,,,,,,
,,24484,,,,,,,,,,,,9934603,,1549396420395,,,,,,,,,,,,,,,,,,,,,,,,
,,24485,,,,,,,,,,,,9934603,,,1549396419928,,,,,,,,,,,,,,,,,,,,,,,
,,24486,,,,,,,,,,,,9934603,,,1549396420412,,,,,,,,,,,,,,,,,,,,,,,
,,24487,,,,,2,20190205195336,2,1,,,9,9934603,0,,,,,,,,,,,,,,,,,,,,,,3,3.3,0,
,,24488,,,,,,,,,,,,9934603,,,,1549396420195,,,,,,,,,,,,,,,,,,,,,,
,,24489,,,,,,,,,,,,9934603,,,,,1549396420278,,,,,,,,,,,,,,,,,,,,,
,,24490,,,,,2,20190205195338,1,1,,,10,9934603,0,,,,,,,,,,,,,,,,,,,,,,2,2,0,
,,24491,,,,,,,,,,,,9934603,,1549396425896,,,,,,,,,,,,,,,,,,,,,,,,
,,24492,,,,,,,,,,,,9934603,,,1549396426664,,,,,,,,,,,,,,,,,,,,,,,
,,24493,,,,,2,20190205195338,1,2,,,10,9934603,0,,,,,,,,,,,,,,,,,,,,,,2,9.1,0,
,,24494,,,,,,,,,,,,9934603,,,,1549396422345,,,,,,,,,,,,,,,,,,,,,,
,,24495,,,,,,,,,,,,9934603,,,,1549396423461,,,,,,,,,,,,,,,,,,,,,,
,,24496,,,,,,,,,,,,9934603,,,,1549396425561,,,,,,,,,,,,,,,,,,,,,,
,,24497,,,,,,,,,,,,9934603,,,,1549396425829,,,,,,,,,,,,,,,,,,,,,,
,,24498,,,,,,,,,,,,9934603,,,,1549396426679,,,,,,,,,,,,,,,,,,,,,,
,,24499,,,,,,,,,,,,9934603,,,,,1549396422364,,,,,,,,,,,,,,,,,,,,,
,,24500,,,,,,,,,,,,9934603,,,,,1549396424562,,,,,,,,,,,,,,,,,,,,,
,,24501,,,,,,,,,,,,9934603,,,,,1549396425744,,,,,,,,,,,,,,,,,,,,,
,,24502,,,,,,,,,,,,9934603,,,,,1549396425847,,,,,,,,,,,,,,,,,,,,,
,,24503,,,,,,,,,,,,9934603,,,,,1549396426695,,,,,,,,,,,,,,,,,,,,,
,,24504,,,,,,,,,20190205195344,submitted,,9934603,,,,,,,,,,,,,,,,,,,,,,,,,,
,184.166.87.77,24505,,random,,,,,,,,,,4110913,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24506,,random,,,,,,,,,,4110913,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24507,,,,,2,20190205195456,2,2,,,1,4110913,0,,,,,,,,,,,,,,,,,,,,,,4,7.7,0,
,,24508,,,,,,,,,,,,4110913,,1549396497664,,,,,,,,,,,,,,,,,,,,,,,,
,,24509,,,,,,,,,,,,4110913,,1549396501282,,,,,,,,,,,,,,,,,,,,,,,,
,,24510,,,,,,,,,,,,4110913,,1549396511615,,,,,,,,,,,,,,,,,,,,,,,,
,,24511,,,,,,,,,,,,4110913,,,1549396497750,,,,,,,,,,,,,,,,,,,,,,,
,,24512,,,,,,,,,,,,4110913,,,1549396503049,,,,,,,,,,,,,,,,,,,,,,,
,,24513,,,,,,,,,,,,4110913,,,1549396511665,,,,,,,,,,,,,,,,,,,,,,,
,,24514,,,,,2,20190205195456,2,1,,,1,4110913,0,,,,,,,,,,,,,,,,,,,,,,4,4.5,0,
,,24515,,,,,,,,,,,,4110913,,,,1549396497532,,,,,,,,,,,,,,,,,,,,,,
,,24516,,,,,,,,,,,,4110913,,,,1549396498082,,,,,,,,,,,,,,,,,,,,,,
,,24517,,,,,,,,,,,,4110913,,,,1549396501216,,,,,,,,,,,,,,,,,,,,,,
,,24518,,,,,,,,,,,,4110913,,,,1549396503149,,,,,,,,,,,,,,,,,,,,,,
,,24519,,,,,,,,,,,,4110913,,,,1549396505699,,,,,,,,,,,,,,,,,,,,,,
,,24520,,,,,,,,,,,,4110913,,,,1549396509831,,,,,,,,,,,,,,,,,,,,,,
,,24521,,,,,,,,,,,,4110913,,,,,1549396497549,,,,,,,,,,,,,,,,,,,,,
,,24522,,,,,,,,,,,,4110913,,,,,1549396498100,,,,,,,,,,,,,,,,,,,,,
,,24523,,,,,,,,,,,,4110913,,,,,1549396501232,,,,,,,,,,,,,,,,,,,,,
,,24524,,,,,,,,,,,,4110913,,,,,1549396503216,,,,,,,,,,,,,,,,,,,,,
,,24525,,,,,,,,,,,,4110913,,,,,1549396506699,,,,,,,,,,,,,,,,,,,,,
,,24526,,,,,,,,,,,,4110913,,,,,1549396511482,,,,,,,,,,,,,,,,,,,,,
,,24527,,,,,2,20190205195513,2,2,,,2,4110913,0,,,,,,,,,,,,,,,,,,,,,,1,3.3,0,
,,24528,,,,,,,,,,,,4110913,,1549396513899,,,,,,,,,,,,,,,,,,,,,,,,
,,24529,,,,,,,,,,,,4110913,,1549396514766,,,,,,,,,,,,,,,,,,,,,,,,
,,24530,,,,,,,,,,,,4110913,,,1549396513948,,,,,,,,,,,,,,,,,,,,,,,
,,24531,,,,,,,,,,,,4110913,,,1549396514798,,,,,,,,,,,,,,,,,,,,,,,
,,24532,,,,,2,20190205195513,2,1,,,2,4110913,0,,,,,,,,,,,,,,,,,,,,,,1,13.7,0,
,,24533,,,,,,,,,,,,4110913,,,,1549396514230,,,,,,,,,,,,,,,,,,,,,,
,,24534,,,,,,,,,,,,4110913,,,,,1549396514699,,,,,,,,,,,,,,,,,,,,,
,,24535,,,,,2,20190205195516,2,2,,,3,4110913,0,,,,,,,,,,,,,,,,,,,,,,3,9.3,0,
,,24536,,,,,,,,,,,,4110913,,1549396516665,,,,,,,,,,,,,,,,,,,,,,,,
,,24537,,,,,,,,,,,,4110913,,1549396517231,,,,,,,,,,,,,,,,,,,,,,,,
,,24538,,,,,,,,,,,,4110913,,1549396522832,,,,,,,,,,,,,,,,,,,,,,,,
,,24539,,,,,,,,,,,,4110913,,,1549396515607,,,,,,,,,,,,,,,,,,,,,,,
,,24540,,,,,,,,,,,,4110913,,,1549396516731,,,,,,,,,,,,,,,,,,,,,,,
,,24541,,,,,,,,,,,,4110913,,,1549396521398,,,,,,,,,,,,,,,,,,,,,,,
,,24542,,,,,,,,,,,,4110913,,,1549396522865,,,,,,,,,,,,,,,,,,,,,,,
,,24543,,,,,2,20190205195516,2,1,,,3,4110913,0,,,,,,,,,,,,,,,,,,,,,,3,1.2,0,
,,24544,,,,,,,,,,,,4110913,,,,1549396521515,,,,,,,,,,,,,,,,,,,,,,
,,24545,,,,,,,,,,,,4110913,,,,1549396522782,,,,,,,,,,,,,,,,,,,,,,
,,24546,,,,,,,,,,,,4110913,,,,,1549396522717,,,,,,,,,,,,,,,,,,,,,
,,24547,,,,,,,,,,,,4110913,,,,,1549396522798,,,,,,,,,,,,,,,,,,,,,
,,24548,,,,,2,20190205195524,1,1,,,4,4110913,0,,,,,,,,,,,,,,,,,,,,,,5,39,0,
,,24549,,,,,,,,,,,,4110913,,1549396524582,,,,,,,,,,,,,,,,,,,,,,,,
,,24550,,,,,,,,,,,,4110913,,1549396529748,,,,,,,,,,,,,,,,,,,,,,,,
,,24551,,,,,,,,,,,,4110913,,1549396532297,,,,,,,,,,,,,,,,,,,,,,,,
,,24552,,,,,,,,,,,,4110913,,,1549396528848,,,,,,,,,,,,,,,,,,,,,,,
,,24553,,,,,,,,,,,,4110913,,,1549396530215,,,,,,,,,,,,,,,,,,,,,,,
,,24554,,,,,,,,,,,,4110913,,,1549396532999,,,,,,,,,,,,,,,,,,,,,,,
,,24555,,,,,2,20190205195524,1,2,,,4,4110913,0,,,,,,,,,,,,,,,,,,,,,,5,41,0,
,,24556,,,,,,,,,,,,4110913,,,,1549396528998,,,,,,,,,,,,,,,,,,,,,,
,,24557,,,,,,,,,,,,4110913,,,,1549396529547,,,,,,,,,,,,,,,,,,,,,,
,,24558,,,,,,,,,,,,4110913,,,,1549396530648,,,,,,,,,,,,,,,,,,,,,,
,,24559,,,,,,,,,,,,4110913,,,,1549396532131,,,,,,,,,,,,,,,,,,,,,,
,,24560,,,,,,,,,,,,4110913,,,,1549396533031,,,,,,,,,,,,,,,,,,,,,,
,,24561,,,,,,,,,,,,4110913,,,,,1549396529082,,,,,,,,,,,,,,,,,,,,,
,,24562,,,,,,,,,,,,4110913,,,,,1549396529631,,,,,,,,,,,,,,,,,,,,,
,,24563,,,,,,,,,,,,4110913,,,,,1549396531047,,,,,,,,,,,,,,,,,,,,,
,,24564,,,,,,,,,,,,4110913,,,,,1549396532166,,,,,,,,,,,,,,,,,,,,,
,,24565,,,,,,,,,,,,4110913,,,,,1549396533048,,,,,,,,,,,,,,,,,,,,,
,,24566,,,,,2,20190205195535,1,2,,,5,4110913,0,,,,,,,,,,,,,,,,,,,,,,6,92,0,
,,24567,,,,,,,,,,,,4110913,,1549396536115,,,,,,,,,,,,,,,,,,,,,,,,
,,24568,,,,,,,,,,,,4110913,,,1549396539747,,,,,,,,,,,,,,,,,,,,,,,
,,24569,,,,,2,20190205195535,1,1,,,5,4110913,0,,,,,,,,,,,,,,,,,,,,,,6,52,0,
,,24570,,,,,2,20190205195542,1,2,,,6,4110913,0,,,,,,,,,,,,,,,,,,,,,,2,1.7,0,
,,24571,,,,,,,,,,,,4110913,,1549396542198,,,,,,,,,,,,,,,,,,,,,,,,
,,24572,,,,,,,,,,,,4110913,,1549396547230,,,,,,,,,,,,,,,,,,,,,,,,
,,24573,,,,,,,,,,,,4110913,,,1549396543132,,,,,,,,,,,,,,,,,,,,,,,
,,24574,,,,,,,,,,,,4110913,,,1549396547748,,,,,,,,,,,,,,,,,,,,,,,
,,24575,,,,,2,20190205195542,1,1,,,6,4110913,0,,,,,,,,,,,,,,,,,,,,,,2,10.7,0,
,,24576,,,,,,,,,,,,4110913,,,,1549396543281,,,,,,,,,,,,,,,,,,,,,,
,,24577,,,,,,,,,,,,4110913,,,,,1549396547130,,,,,,,,,,,,,,,,,,,,,
,,24578,,,,,2,20190205195550,2,2,,,7,4110913,0,,,,,,,,,,,,,,,,,,,,,,8,141,0,
,,24579,,,,,,,,,,,,4110913,,1549396550446,,,,,,,,,,,,,,,,,,,,,,,,
,,24580,,,,,,,,,,,,4110913,,1549396552031,,,,,,,,,,,,,,,,,,,,,,,,
,,24581,,,,,,,,,,,,4110913,,,1549396550764,,,,,,,,,,,,,,,,,,,,,,,
,,24582,,,,,,,,,,,,4110913,,,1549396552047,,,,,,,,,,,,,,,,,,,,,,,
,,24583,,,,,2,20190205195550,2,1,,,7,4110913,0,,,,,,,,,,,,,,,,,,,,,,8,302,0,
,,24584,,,,,,,,,,,,4110913,,,,1549396551680,,,,,,,,,,,,,,,,,,,,,,
,,24585,,,,,,,,,,,,4110913,,,,,1549396551981,,,,,,,,,,,,,,,,,,,,,
,,24586,,,,,2,20190205195553,1,1,,,8,4110913,0,,,,,,,,,,,,,,,,,,,,,,7,98,0,
,,24587,,,,,,,,,,,,4110913,,1549396554846,,,,,,,,,,,,,,,,,,,,,,,,
,,24588,,,,,,,,,,,,4110913,,,1549396555131,,,,,,,,,,,,,,,,,,,,,,,
,,24589,,,,,2,20190205195553,1,2,,,8,4110913,0,,,,,,,,,,,,,,,,,,,,,,7,68,0,
,,24590,,,,,,,,,,,,4110913,,,,1549396553713,,,,,,,,,,,,,,,,,,,,,,
,,24591,,,,,,,,,,,,4110913,,,,1549396554013,,,,,,,,,,,,,,,,,,,,,,
,,24592,,,,,,,,,,,,4110913,,,,1549396555230,,,,,,,,,,,,,,,,,,,,,,
,,24593,,,,,,,,,,,,4110913,,,,,1549396553780,,,,,,,,,,,,,,,,,,,,,
,,24594,,,,,,,,,,,,4110913,,,,,1549396554364,,,,,,,,,,,,,,,,,,,,,
,,24595,,,,,,,,,,,,4110913,,,,,1549396555297,,,,,,,,,,,,,,,,,,,,,
,,24596,,,,,2,20190205195556,1,2,,,9,4110913,0,,,,,,,,,,,,,,,,,,,,,,10,171,0,
,,24597,,,,,,,,,,,,4110913,,1549396557179,,,,,,,,,,,,,,,,,,,,,,,,
,,24598,,,,,,,,,,,,4110913,,1549396563513,,,,,,,,,,,,,,,,,,,,,,,,
,,24599,,,,,,,,,,,,4110913,,,1549396557780,,,,,,,,,,,,,,,,,,,,,,,
,,24600,,,,,,,,,,,,4110913,,,1549396563881,,,,,,,,,,,,,,,,,,,,,,,
,,24601,,,,,2,20190205195556,1,1,,,9,4110913,0,,,,,,,,,,,,,,,,,,,,,,10,46,0,
,,24602,,,,,,,,,,,,4110913,,,,1549396558030,,,,,,,,,,,,,,,,,,,,,,
,,24603,,,,,,,,,,,,4110913,,,,,1549396563413,,,,,,,,,,,,,,,,,,,,,
,,24604,,,,,2,20190205195605,1,2,,,10,4110913,0,,,,,,,,,,,,,,,,,,,,,,9,327,0,
,,24605,,,,,,,,,,,,4110913,,1549396564963,,,,,,,,,,,,,,,,,,,,,,,,
,,24606,,,,,,,,,,,,4110913,,1549396565980,,,,,,,,,,,,,,,,,,,,,,,,
,,24607,,,,,,,,,,,,4110913,,1549396566313,,,,,,,,,,,,,,,,,,,,,,,,
,,24608,,,,,,,,,,,,4110913,,,1549396564997,,,,,,,,,,,,,,,,,,,,,,,
,,24609,,,,,,,,,,,,4110913,,,1549396566195,,,,,,,,,,,,,,,,,,,,,,,
,,24610,,,,,,,,,,,,4110913,,,1549396566363,,,,,,,,,,,,,,,,,,,,,,,
,,24611,,,,,2,20190205195605,1,1,,,10,4110913,0,,,,,,,,,,,,,,,,,,,,,,9,191,0,
,,24612,,,,,,,,,,,,4110913,,,,1549396565079,,,,,,,,,,,,,,,,,,,,,,
,,24613,,,,,,,,,,,,4110913,,,,1549396565663,,,,,,,,,,,,,,,,,,,,,,
,,24614,,,,,,,,,,,,4110913,,,,,1549396565147,,,,,,,,,,,,,,,,,,,,,
,,24615,,,,,,,,,,,,4110913,,,,,1549396565864,,,,,,,,,,,,,,,,,,,,,
,,24616,,,,,,,,,20190205195608,submitted,,4110913,,,,,,,,,,,,,,,,,,,,,,,,,,
,96.236.150.159,24617,,random,,,,,,,,,,9215260,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24618,,random,,,,,,,,,,9215260,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24619,,,,,2,20190205195527,2,1,,,1,9215260,0,,,,,,,,,,,,,,,,,,,,,,7,7,0,
,,24620,,,,,,,,,,,,9215260,,1549396535545,,,,,,,,,,,,,,,,,,,,,,,,
,,24621,,,,,,,,,,,,9215260,,,1549396537231,,,,,,,,,,,,,,,,,,,,,,,
,,24622,,,,,2,20190205195527,2,2,,,1,9215260,0,,,,,,,,,,,,,,,,,,,,,,7,27,0,
,,24623,,,,,,,,,,,,9215260,,,,1549396534274,,,,,,,,,,,,,,,,,,,,,,
,,24624,,,,,,,,,,,,9215260,,,,1549396537231,,,,,,,,,,,,,,,,,,,,,,
,,24625,,,,,,,,,,,,9215260,,,,,1549396535545,,,,,,,,,,,,,,,,,,,,,
,,24626,,,,,,,,,,,,9215260,,,,,1549396538744,,,,,,,,,,,,,,,,,,,,,
,,24627,,,,,2,20190205195539,2,2,,,2,9215260,0,,,,,,,,,,,,,,,,,,,,,,6,269,0,
,,24628,,,,,2,20190205195539,2,1,,,2,9215260,0,,,,,,,,,,,,,,,,,,,,,,6,175,0,
,,24629,,,,,,,,,,,,9215260,,,,1549396545786,,,,,,,,,,,,,,,,,,,,,,
,,24630,,,,,,,,,,,,9215260,,,,,1549396546973,,,,,,,,,,,,,,,,,,,,,
,,24631,,,,,2,20190205195547,1,2,,,3,9215260,0,,,,,,,,,,,,,,,,,,,,,,1,3.1,0,
,,24632,,,,,,,,,,,,9215260,,1549396551434,,,,,,,,,,,,,,,,,,,,,,,,
,,24633,,,,,,,,,,,,9215260,,,1549396553842,,,,,,,,,,,,,,,,,,,,,,,
,,24634,,,,,2,20190205195547,1,1,,,3,9215260,0,,,,,,,,,,,,,,,,,,,,,,1,9.2,0,
,,24635,,,,,2,20190205195554,2,2,,,4,9215260,0,,,,,,,,,,,,,,,,,,,,,,4,3.2,0,
,,24636,,,,,2,20190205195554,2,1,,,4,9215260,0,,,,,,,,,,,,,,,,,,,,,,4,1.2,0,
,,24637,,,,,,,,,,,,9215260,,,,1549396559507,,,,,,,,,,,,,,,,,,,,,,
,,24638,,,,,,,,,,,,9215260,,,,,1549396560428,,,,,,,,,,,,,,,,,,,,,
,,24639,,,,,2,20190205195600,1,2,,,5,9215260,0,,,,,,,,,,,,,,,,,,,,,,9,543,0,
,,24640,,,,,,,,,,,,9215260,,1549396563155,,,,,,,,,,,,,,,,,,,,,,,,
,,24641,,,,,,,,,,,,9215260,,,1549396563842,,,,,,,,,,,,,,,,,,,,,,,
,,24642,,,,,2,20190205195600,1,1,,,5,9215260,0,,,,,,,,,,,,,,,,,,,,,,9,531,0,
,,24643,,,,,2,20190205195604,2,2,,,6,9215260,0,,,,,,,,,,,,,,,,,,,,,,5,40,0,
,,24644,,,,,2,20190205195604,2,1,,,6,9215260,0,,,,,,,,,,,,,,,,,,,,,,5,78,0,
,,24645,,,,,,,,,,,,9215260,,,,1549396569553,,,,,,,,,,,,,,,,,,,,,,
,,24646,,,,,,,,,,,,9215260,,,,,1549396570411,,,,,,,,,,,,,,,,,,,,,
,,24647,,,,,2,20190205195610,1,1,,,7,9215260,0,,,,,,,,,,,,,,,,,,,,,,10,24,0,
,,24648,,,,,,,,,,,,9215260,,1549396580215,,,,,,,,,,,,,,,,,,,,,,,,
,,24649,,,,,,,,,,,,9215260,,,1549396582096,,,,,,,,,,,,,,,,,,,,,,,
,,24650,,,,,2,20190205195610,1,2,,,7,9215260,0,,,,,,,,,,,,,,,,,,,,,,10,603,0,
,,24651,,,,,,,,,,,,9215260,,,,1549396575478,,,,,,,,,,,,,,,,,,,,,,
,,24652,,,,,,,,,,,,9215260,,,,,1549396580215,,,,,,,,,,,,,,,,,,,,,
,,24653,,,,,2,20190205195622,1,2,,,8,9215260,0,,,,,,,,,,,,,,,,,,,,,,8,207,0,
,,24654,,,,,,,,,,,,9215260,,1549396588938,,,,,,,,,,,,,,,,,,,,,,,,
,,24655,,,,,,,,,,,,9215260,,,1549396589691,,,,,,,,,,,,,,,,,,,,,,,
,,24656,,,,,2,20190205195622,1,1,,,8,9215260,0,,,,,,,,,,,,,,,,,,,,,,8,739,0,
,,24657,,,,,,,,,,,,9215260,,,,1549396586082,,,,,,,,,,,,,,,,,,,,,,
,,24658,,,,,,,,,,,,9215260,,,,,1549396588938,,,,,,,,,,,,,,,,,,,,,
,,24659,,,,,2,20190205195630,2,2,,,9,9215260,0,,,,,,,,,,,,,,,,,,,,,,3,5.6,0,
,,24660,,,,,,,,,,,,9215260,,1549396597828,,,,,,,,,,,,,,,,,,,,,,,,
,,24661,,,,,,,,,,,,9215260,,,1549396598939,,,,,,,,,,,,,,,,,,,,,,,
,,24662,,,,,2,20190205195630,2,1,,,9,9215260,0,,,,,,,,,,,,,,,,,,,,,,3,5.6,0,
,,24663,,,,,,,,,,,,9215260,,,,1549396597249,,,,,,,,,,,,,,,,,,,,,,
,,24664,,,,,,,,,,,,9215260,,,,1549396598939,,,,,,,,,,,,,,,,,,,,,,
,,24665,,,,,,,,,,,,9215260,,,,,1549396597828,,,,,,,,,,,,,,,,,,,,,
,,24666,,,,,,,,,,,,9215260,,,,,1549396600248,,,,,,,,,,,,,,,,,,,,,
,,24667,,,,,2,20190205195640,2,2,,,10,9215260,0,,,,,,,,,,,,,,,,,,,,,,2,4.8,0,
,,24668,,,,,2,20190205195640,2,1,,,10,9215260,0,,,,,,,,,,,,,,,,,,,,,,2,4.8,0,
,,24669,,,,,,,,,,,,9215260,,,,1549396604068,,,,,,,,,,,,,,,,,,,,,,
,,24670,,,,,,,,,,,,9215260,,,,,1549396605537,,,,,,,,,,,,,,,,,,,,,
,,24671,,,,,,,,,20190205195646,submitted,,9215260,,,,,,,,,,,,,,,,,,,,,,,,,,
,73.2.182.75,24672,,random,,,,,,,,,,5976835,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24673,,random,,,,,,,,,,5976835,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24674,,,,,2,20190205195604,2,2,,,1,5976835,0,,,,,,,,,,,,,,,,,,,,,,3,7.8,0,
,,24675,,,,,,,,,,,,5976835,,1549396568281,,,,,,,,,,,,,,,,,,,,,,,,
,,24676,,,,,,,,,,,,5976835,,1549396569998,,,,,,,,,,,,,,,,,,,,,,,,
,,24677,,,,,,,,,,,,5976835,,1549396570831,,,,,,,,,,,,,,,,,,,,,,,,
,,24678,,,,,,,,,,,,5976835,,,1549396568448,,,,,,,,,,,,,,,,,,,,,,,
,,24679,,,,,,,,,,,,5976835,,,1549396570031,,,,,,,,,,,,,,,,,,,,,,,
,,24680,,,,,,,,,,,,5976835,,,1549396570848,,,,,,,,,,,,,,,,,,,,,,,
,,24681,,,,,2,20190205195604,2,1,,,1,5976835,0,,,,,,,,,,,,,,,,,,,,,,3,4.9,0,
,,24682,,,,,,,,,,,,5976835,,,,1549396564796,,,,,,,,,,,,,,,,,,,,,,
,,24683,,,,,,,,,,,,5976835,,,,1549396568581,,,,,,,,,,,,,,,,,,,,,,
,,24684,,,,,,,,,,,,5976835,,,,1549396570115,,,,,,,,,,,,,,,,,,,,,,
,,24685,,,,,,,,,,,,5976835,,,,,1549396564829,,,,,,,,,,,,,,,,,,,,,
,,24686,,,,,,,,,,,,5976835,,,,,1549396568698,,,,,,,,,,,,,,,,,,,,,
,,24687,,,,,,,,,,,,5976835,,,,,1549396570781,,,,,,,,,,,,,,,,,,,,,
,,24688,,,,,2,20190205195613,1,2,,,2,5976835,0,,,,,,,,,,,,,,,,,,,,,,7,272,0,
,,24689,,,,,,,,,,,,5976835,,1549396576448,,,,,,,,,,,,,,,,,,,,,,,,
,,24690,,,,,,,,,,,,5976835,,,1549396578781,,,,,,,,,,,,,,,,,,,,,,,
,,24691,,,,,2,20190205195613,1,1,,,2,5976835,0,,,,,,,,,,,,,,,,,,,,,,7,13,0,
,,24692,,,,,2,20190205195620,2,2,,,3,5976835,0,,,,,,,,,,,,,,,,,,,,,,9,8620,0,
,,24693,,,,,,,,,,,,5976835,,1549396586597,,,,,,,,,,,,,,,,,,,,,,,,
,,24694,,,,,,,,,,,,5976835,,1549396587647,,,,,,,,,,,,,,,,,,,,,,,,
,,24695,,,,,,,,,,,,5976835,,,1549396586964,,,,,,,,,,,,,,,,,,,,,,,
,,24696,,,,,,,,,,,,5976835,,,1549396587664,,,,,,,,,,,,,,,,,,,,,,,
,,24697,,,,,2,20190205195620,2,1,,,3,5976835,0,,,,,,,,,,,,,,,,,,,,,,9,370,0,
,,24698,,,,,,,,,,,,5976835,,,,1549396587044,,,,,,,,,,,,,,,,,,,,,,
,,24699,,,,,,,,,,,,5976835,,,,1549396587300,,,,,,,,,,,,,,,,,,,,,,
,,24700,,,,,,,,,,,,5976835,,,,,1549396587114,,,,,,,,,,,,,,,,,,,,,
,,24701,,,,,,,,,,,,5976835,,,,,1549396587614,,,,,,,,,,,,,,,,,,,,,
,,24702,,,,,2,20190205195629,2,2,,,4,5976835,0,,,,,,,,,,,,,,,,,,,,,,5,25,0,
,,24703,,,,,,,,,,,,5976835,,1549396589765,,,,,,,,,,,,,,,,,,,,,,,,
,,24704,,,,,,,,,,,,5976835,,1549396591630,,,,,,,,,,,,,,,,,,,,,,,,
,,24705,,,,,,,,,,,,5976835,,,1549396589814,,,,,,,,,,,,,,,,,,,,,,,
,,24706,,,,,,,,,,,,5976835,,,1549396591765,,,,,,,,,,,,,,,,,,,,,,,
,,24707,,,,,2,20190205195629,2,1,,,4,5976835,0,,,,,,,,,,,,,,,,,,,,,,5,36,0,
,,24708,,,,,,,,,,,,5976835,,,,1549396589081,,,,,,,,,,,,,,,,,,,,,,
,,24709,,,,,,,,,,,,5976835,,,,1549396589614,,,,,,,,,,,,,,,,,,,,,,
,,24710,,,,,,,,,,,,5976835,,,,1549396592150,,,,,,,,,,,,,,,,,,,,,,
,,24711,,,,,,,,,,,,5976835,,,,,1549396589097,,,,,,,,,,,,,,,,,,,,,
,,24712,,,,,,,,,,,,5976835,,,,,1549396589647,,,,,,,,,,,,,,,,,,,,,
,,24713,,,,,,,,,,,,5976835,,,,,1549396592514,,,,,,,,,,,,,,,,,,,,,
,,24714,,,,,2,20190205195634,1,1,,,5,5976835,0,,,,,,,,,,,,,,,,,,,,,,1,3.4,0,
,,24715,,,,,,,,,,,,5976835,,1549396595563,,,,,,,,,,,,,,,,,,,,,,,,
,,24716,,,,,,,,,,,,5976835,,1549396595897,,,,,,,,,,,,,,,,,,,,,,,,
,,24717,,,,,,,,,,,,5976835,,1549396596798,,,,,,,,,,,,,,,,,,,,,,,,
,,24718,,,,,,,,,,,,5976835,,,1549396595713,,,,,,,,,,,,,,,,,,,,,,,
,,24719,,,,,,,,,,,,5976835,,,1549396595930,,,,,,,,,,,,,,,,,,,,,,,
,,24720,,,,,,,,,,,,5976835,,,1549396597197,,,,,,,,,,,,,,,,,,,,,,,
,,24721,,,,,2,20190205195634,1,2,,,5,5976835,0,,,,,,,,,,,,,,,,,,,,,,1,1.9,0,
,,24722,,,,,,,,,,,,5976835,,,,1549396594502,,,,,,,,,,,,,,,,,,,,,,
,,24723,,,,,,,,,,,,5976835,,,,1549396595031,,,,,,,,,,,,,,,,,,,,,,
,,24724,,,,,,,,,,,,5976835,,,,1549396595997,,,,,,,,,,,,,,,,,,,,,,
,,24725,,,,,,,,,,,,5976835,,,,1549396597247,,,,,,,,,,,,,,,,,,,,,,
,,24726,,,,,,,,,,,,5976835,,,,,1549396594530,,,,,,,,,,,,,,,,,,,,,
,,24727,,,,,,,,,,,,5976835,,,,,1549396595347,,,,,,,,,,,,,,,,,,,,,
,,24728,,,,,,,,,,,,5976835,,,,,1549396596719,,,,,,,,,,,,,,,,,,,,,
,,24729,,,,,,,,,,,,5976835,,,,,1549396597280,,,,,,,,,,,,,,,,,,,,,
,,24730,,,,,2,20190205195639,1,1,,,6,5976835,0,,,,,,,,,,,,,,,,,,,,,,6,139,0,
,,24731,,,,,,,,,,,,5976835,,1549396598631,,,,,,,,,,,,,,,,,,,,,,,,
,,24732,,,,,,,,,,,,5976835,,1549396600230,,,,,,,,,,,,,,,,,,,,,,,,
,,24733,,,,,,,,,,,,5976835,,,1549396599496,,,,,,,,,,,,,,,,,,,,,,,
,,24734,,,,,,,,,,,,5976835,,,1549396600846,,,,,,,,,,,,,,,,,,,,,,,
