ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,59705,,,,,,,,,,,,9061533,,,1550197030445,,,,,,,,,,,,,,,,,,,,,,,
,59706,,,,,2,20190215021701,2,1,,,7,9061533,0,,,,,,,,,,,,,,,,,,,,,,1,3.6,0,
,59707,,,,,,,,,,,,9061533,,,,1550197029698,,,,,,,,,,,,,,,,,,,,,,
,59708,,,,,,,,,,,,9061533,,,,,1550197030381,,,,,,,,,,,,,,,,,,,,,
,59709,,,,,2,20190215021710,1,1,,,8,9061533,0,,,,,,,,,,,,,,,,,,,,,,7,134,0,
,59710,,,,,,,,,,,,9061533,,1550197035951,,,,,,,,,,,,,,,,,,,,,,,,
,59711,,,,,,,,,,,,9061533,,,1550197036641,,,,,,,,,,,,,,,,,,,,,,,
,59712,,,,,2,20190215021710,1,2,,,8,9061533,0,,,,,,,,,,,,,,,,,,,,,,7,1636,0,
,59713,,,,,,,,,,,,9061533,,,,1550197035599,,,,,,,,,,,,,,,,,,,,,,
,59714,,,,,,,,,,,,9061533,,,,1550197036695,,,,,,,,,,,,,,,,,,,,,,
,59715,,,,,,,,,,,,9061533,,,,,1550197035630,,,,,,,,,,,,,,,,,,,,,
,59716,,,,,,,,,,,,9061533,,,,,1550197036729,,,,,,,,,,,,,,,,,,,,,
,59717,,,,,2,20190215021717,2,1,,,9,9061533,0,,,,,,,,,,,,,,,,,,,,,,3,3.9,0,
,59718,,,,,2,20190215021717,2,2,,,9,9061533,0,,,,,,,,,,,,,,,,,,,,,,3,4.2,0,
,59719,,,,,,,,,,,,9061533,,,,1550197042648,,,,,,,,,,,,,,,,,,,,,,
,59720,,,,,,,,,,,,9061533,,,,1550197042948,,,,,,,,,,,,,,,,,,,,,,
,59721,,,,,,,,,,,,9061533,,,,,1550197042712,,,,,,,,,,,,,,,,,,,,,
,59722,,,,,,,,,,,,9061533,,,,,1550197044812,,,,,,,,,,,,,,,,,,,,,
,59723,,,,,2,20190215021725,2,2,,,10,9061533,0,,,,,,,,,,,,,,,,,,,,,,4,2.5,0,
,59724,,,,,,,,,,,,9061533,,1550197047762,,,,,,,,,,,,,,,,,,,,,,,,
,59725,,,,,,,,,,,,9061533,,1550197052944,,,,,,,,,,,,,,,,,,,,,,,,
,59726,,,,,,,,,,,,9061533,,,1550197047781,,,,,,,,,,,,,,,,,,,,,,,
,59727,,,,,,,,,,,,9061533,,,1550197053020,,,,,,,,,,,,,,,,,,,,,,,
,59728,,,,,2,20190215021725,2,1,,,10,9061533,0,,,,,,,,,,,,,,,,,,,,,,4,3.3,0,
,59729,,,,,,,,,,,,9061533,,,,1550197051129,,,,,,,,,,,,,,,,,,,,,,
,59730,,,,,,,,,,,,9061533,,,,1550197051682,,,,,,,,,,,,,,,,,,,,,,
,59731,,,,,,,,,,,,9061533,,,,,1550197051283,,,,,,,,,,,,,,,,,,,,,
,59732,,,,,,,,,,,,9061533,,,,,1550197052898,,,,,,,,,,,,,,,,,,,,,
,59733,,,,,,,,,20190215021733,submitted,,9061533,,,,,,,,,,,,,,,,,,,,,,,,,,
73.86.220.234,59734,,random,,,,,,,,,,1855253,,,,,,,,,,,,,,,,,,,,,,,,,,
,59735,,random,,,,,,,,,,1855253,,,,,,,,,,,,,,,,,,,,,,,,,,
,59736,,,,,2,20190215021508,1,1,,,1,1855253,0,,,,,,,,,,,,,,,,,,,,,,9,618,0,
,59737,,,,,,,,,,,,1855253,,1550196911283,,,,,,,,,,,,,,,,,,,,,,,,
,59738,,,,,,,,,,,,1855253,,1550196914581,,,,,,,,,,,,,,,,,,,,,,,,
,59739,,,,,,,,,,,,1855253,,1550196917868,,,,,,,,,,,,,,,,,,,,,,,,
,59740,,,,,,,,,,,,1855253,,,1550196914068,,,,,,,,,,,,,,,,,,,,,,,
,59741,,,,,,,,,,,,1855253,,,1550196917441,,,,,,,,,,,,,,,,,,,,,,,
,59742,,,,,,,,,,,,1855253,,,1550196917880,,,,,,,,,,,,,,,,,,,,,,,
,59743,,,,,2,20190215021508,1,2,,,1,1855253,0,,,,,,,,,,,,,,,,,,,,,,9,2004,0,
,59744,,,,,,,,,,,,1855253,,,,1550196917930,,,,,,,,,,,,,,,,,,,,,,
,59745,,,,,,,,,,,,1855253,,,,,1550196917980,,,,,,,,,,,,,,,,,,,,,
,59746,,,,,2,20190215021519,2,2,,,2,1855253,0,,,,,,,,,,,,,,,,,,,,,,10,88,0,
,59747,,,,,,,,,,,,1855253,,1550196924380,,,,,,,,,,,,,,,,,,,,,,,,
,59748,,,,,,,,,,,,1855253,,1550196926950,,,,,,,,,,,,,,,,,,,,,,,,
,59749,,,,,,,,,,,,1855253,,,1550196924548,,,,,,,,,,,,,,,,,,,,,,,
,59750,,,,,,,,,,,,1855253,,,1550196926964,,,,,,,,,,,,,,,,,,,,,,,
,59751,,,,,2,20190215021519,2,1,,,2,1855253,0,,,,,,,,,,,,,,,,,,,,,,10,611,0,
,59752,,,,,,,,,,,,1855253,,,,1550196925782,,,,,,,,,,,,,,,,,,,,,,
,59753,,,,,,,,,,,,1855253,,,,,1550196926899,,,,,,,,,,,,,,,,,,,,,
,59754,,,,,2,20190215021528,2,2,,,3,1855253,0,,,,,,,,,,,,,,,,,,,,,,3,3.1,0,
,59755,,,,,,,,,,,,1855253,,1550196941348,,,,,,,,,,,,,,,,,,,,,,,,
,59756,,,,,,,,,,,,1855253,,1550196943598,,,,,,,,,,,,,,,,,,,,,,,,
,59757,,,,,,,,,,,,1855253,,,1550196941447,,,,,,,,,,,,,,,,,,,,,,,
,59758,,,,,,,,,,,,1855253,,,1550196943647,,,,,,,,,,,,,,,,,,,,,,,
,59759,,,,,2,20190215021528,2,1,,,3,1855253,0,,,,,,,,,,,,,,,,,,,,,,3,6,0,
,59760,,,,,,,,,,,,1855253,,,,1550196942465,,,,,,,,,,,,,,,,,,,,,,
,59761,,,,,,,,,,,,1855253,,,,,1550196943531,,,,,,,,,,,,,,,,,,,,,
,59762,,,,,2,20190215021544,1,1,,,4,1855253,0,,,,,,,,,,,,,,,,,,,,,,6,122,0,
,59763,,,,,,,,,,,,1855253,,1550196945216,,,,,,,,,,,,,,,,,,,,,,,,
,59764,,,,,,,,,,,,1855253,,1550196947687,,,,,,,,,,,,,,,,,,,,,,,,
,59765,,,,,,,,,,,,1855253,,,1550196947132,,,,,,,,,,,,,,,,,,,,,,,
,59766,,,,,,,,,,,,1855253,,,1550196948598,,,,,,,,,,,,,,,,,,,,,,,
,59767,,,,,2,20190215021544,1,2,,,4,1855253,0,,,,,,,,,,,,,,,,,,,,,,6,247,0,
,59768,,,,,,,,,,,,1855253,,,,1550196945064,,,,,,,,,,,,,,,,,,,,,,
,59769,,,,,,,,,,,,1855253,,,,1550196948647,,,,,,,,,,,,,,,,,,,,,,
,59770,,,,,,,,,,,,1855253,,,,,1550196945081,,,,,,,,,,,,,,,,,,,,,
,59771,,,,,,,,,,,,1855253,,,,,1550196948677,,,,,,,,,,,,,,,,,,,,,
,59772,,,,,2,20190215021549,2,1,,,5,1855253,0,,,,,,,,,,,,,,,,,,,,,,4,2,0,
,59773,,,,,2,20190215021549,2,2,,,5,1855253,0,,,,,,,,,,,,,,,,,,,,,,4,4.9,0,
,59774,,,,,,,,,,,,1855253,,,,1550196955065,,,,,,,,,,,,,,,,,,,,,,
,59775,,,,,,,,,,,,1855253,,,,1550196956331,,,,,,,,,,,,,,,,,,,,,,
,59776,,,,,,,,,,,,1855253,,,,1550196956399,,,,,,,,,,,,,,,,,,,,,,
,59777,,,,,,,,,,,,1855253,,,,,1550196955114,,,,,,,,,,,,,,,,,,,,,
,59778,,,,,,,,,,,,1855253,,,,,1550196956384,,,,,,,,,,,,,,,,,,,,,
,59779,,,,,,,,,,,,1855253,,,,,1550196957248,,,,,,,,,,,,,,,,,,,,,
,59780,,,,,2,20190215021558,1,1,,,6,1855253,0,,,,,,,,,,,,,,,,,,,,,,8,376,0,
,59781,,,,,,,,,,,,1855253,,1550196961166,,,,,,,,,,,,,,,,,,,,,,,,
,59782,,,,,,,,,,,,1855253,,1550196961898,,,,,,,,,,,,,,,,,,,,,,,,
,59783,,,,,,,,,,,,1855253,,,1550196961574,,,,,,,,,,,,,,,,,,,,,,,
,59784,,,,,,,,,,,,1855253,,,1550196961915,,,,,,,,,,,,,,,,,,,,,,,
,59785,,,,,2,20190215021558,1,2,,,6,1855253,0,,,,,,,,,,,,,,,,,,,,,,8,465,0,
,59786,,,,,,,,,,,,1855253,,,,1550196958902,,,,,,,,,,,,,,,,,,,,,,
,59787,,,,,,,,,,,,1855253,,,,1550196961966,,,,,,,,,,,,,,,,,,,,,,
,59788,,,,,,,,,,,,1855253,,,,,1550196958967,,,,,,,,,,,,,,,,,,,,,
,59789,,,,,,,,,,,,1855253,,,,,1550196961998,,,,,,,,,,,,,,,,,,,,,
,59790,,,,,2,20190215021602,1,1,,,7,1855253,0,,,,,,,,,,,,,,,,,,,,,,5,28,0,
,59791,,,,,,,,,,,,1855253,,1550197031213,,,,,,,,,,,,,,,,,,,,,,,,
,59792,,,,,,,,,,,,1855253,,,1550197031996,,,,,,,,,,,,,,,,,,,,,,,
,59793,,,,,2,20190215021602,1,2,,,7,1855253,0,,,,,,,,,,,,,,,,,,,,,,5,25,0,
,59794,,,,,,,,,,,,1855253,,,,1550196963684,,,,,,,,,,,,,,,,,,,,,,
,59795,,,,,,,,,,,,1855253,,,,1550197030611,,,,,,,,,,,,,,,,,,,,,,
,59796,,,,,,,,,,,,1855253,,,,1550197032029,,,,,,,,,,,,,,,,,,,,,,
,59797,,,,,,,,,,,,1855253,,,,,1550196963749,,,,,,,,,,,,,,,,,,,,,
,59798,,,,,,,,,,,,1855253,,,,,1550197030762,,,,,,,,,,,,,,,,,,,,,
,59799,,,,,,,,,,,,1855253,,,,,1550197032063,,,,,,,,,,,,,,,,,,,,,
,59800,,,,,2,20190215021712,1,1,,,8,1855253,0,,,,,,,,,,,,,,,,,,,,,,7,6,0,
,59801,,,,,,,,,,,,1855253,,1550197041730,,,,,,,,,,,,,,,,,,,,,,,,
,59802,,,,,,,,,,,,1855253,,1550197041998,,,,,,,,,,,,,,,,,,,,,,,,
,59803,,,,,,,,,,,,1855253,,,1550197041830,,,,,,,,,,,,,,,,,,,,,,,
,59804,,,,,,,,,,,,1855253,,,1550197043064,,,,,,,,,,,,,,,,,,,,,,,
,59805,,,,,2,20190215021712,1,2,,,8,1855253,0,,,,,,,,,,,,,,,,,,,,,,7,4,0,
,59806,,,,,,,,,,,,1855253,,,,1550197034316,,,,,,,,,,,,,,,,,,,,,,
,59807,,,,,,,,,,,,1855253,,,,1550197043101,,,,,,,,,,,,,,,,,,,,,,
,59808,,,,,,,,,,,,1855253,,,,,1550197034346,,,,,,,,,,,,,,,,,,,,,
,59809,,,,,,,,,,,,1855253,,,,,1550197043112,,,,,,,,,,,,,,,,,,,,,
,59810,,,,,2,20190215021724,1,2,,,9,1855253,0,,,,,,,,,,,,,,,,,,,,,,1,4,0,
,59811,,,,,,,,,,,,1855253,,1550197045064,,,,,,,,,,,,,,,,,,,,,,,,
,59812,,,,,,,,,,,,1855253,,,1550197048048,,,,,,,,,,,,,,,,,,,,,,,
,59813,,,,,2,20190215021724,1,1,,,9,1855253,0,,,,,,,,,,,,,,,,,,,,,,1,1.6,0,
,59814,,,,,2,20190215021728,2,1,,,10,1855253,0,,,,,,,,,,,,,,,,,,,,,,2,4.3,0,
,59815,,,,,,,,,,,,1855253,,1550197055865,,,,,,,,,,,,,,,,,,,,,,,,
,59816,,,,,,,,,,,,1855253,,,1550197056248,,,,,,,,,,,,,,,,,,,,,,,
,59817,,,,,2,20190215021728,2,2,,,10,1855253,0,,,,,,,,,,,,,,,,,,,,,,2,5.1,0,
,59818,,,,,,,,,,,,1855253,,,,1550197055464,,,,,,,,,,,,,,,,,,,,,,
,59819,,,,,,,,,,,,1855253,,,,1550197056979,,,,,,,,,,,,,,,,,,,,,,
,59820,,,,,,,,,,,,1855253,,,,,1550197055565,,,,,,,,,,,,,,,,,,,,,
,59821,,,,,,,,,,,,1855253,,,,,1550197057813,,,,,,,,,,,,,,,,,,,,,
,59822,,,,,,,,,20190215021738,submitted,,1855253,,,,,,,,,,,,,,,,,,,,,,,,,,
74.134.75.252,59823,,random,,,,,,,,,,8117214,,,,,,,,,,,,,,,,,,,,,,,,,,
,59824,,random,,,,,,,,,,8117214,,,,,,,,,,,,,,,,,,,,,,,,,,
,59825,,,,,2,20190215021636,1,2,,,1,8117214,0,,,,,,,,,,,,,,,,,,,,,,1,3.9,0,
,59826,,,,,,,,,,,,8117214,,1550197004017,,,,,,,,,,,,,,,,,,,,,,,,
,59827,,,,,,,,,,,,8117214,,,1550197004652,,,,,,,,,,,,,,,,,,,,,,,
,59828,,,,,2,20190215021636,1,1,,,1,8117214,0,,,,,,,,,,,,,,,,,,,,,,1,2.3,0,
,59829,,,,,,,,,,,,8117214,,,,1550197003766,,,,,,,,,,,,,,,,,,,,,,
,59830,,,,,,,,,,,,8117214,,,,,1550197003883,,,,,,,,,,,,,,,,,,,,,
,59831,,,,,2,20190215021646,2,2,,,2,8117214,0,,,,,,,,,,,,,,,,,,,,,,4,2.6,0,
,59832,,,,,,,,,,,,8117214,,1550197011884,,,,,,,,,,,,,,,,,,,,,,,,
,59833,,,,,,,,,,,,8117214,,1550197013264,,,,,,,,,,,,,,,,,,,,,,,,
,59834,,,,,,,,,,,,8117214,,,1550197012649,,,,,,,,,,,,,,,,,,,,,,,
,59835,,,,,,,,,,,,8117214,,,1550197013283,,,,,,,,,,,,,,,,,,,,,,,
,59836,,,,,2,20190215021646,2,1,,,2,8117214,0,,,,,,,,,,,,,,,,,,,,,,4,2.1,0,
,59837,,,,,,,,,,,,8117214,,,,1550197012783,,,,,,,,,,,,,,,,,,,,,,
,59838,,,,,,,,,,,,8117214,,,,,1550197013235,,,,,,,,,,,,,,,,,,,,,
,59839,,,,,2,20190215021654,1,2,,,3,8117214,0,,,,,,,,,,,,,,,,,,,,,,5,38,0,
,59840,,,,,,,,,,,,8117214,,1550197022015,,,,,,,,,,,,,,,,,,,,,,,,
,59841,,,,,,,,,,,,8117214,,,1550197022405,,,,,,,,,,,,,,,,,,,,,,,
,59842,,,,,2,20190215021654,1,1,,,3,8117214,0,,,,,,,,,,,,,,,,,,,,,,5,34,0,
,59843,,,,,2,20190215021703,1,2,,,4,8117214,0,,,,,,,,,,,,,,,,,,,,,,2,4.7,0,
,59844,,,,,,,,,,,,8117214,,1550197029267,,,,,,,,,,,,,,,,,,,,,,,,
,59845,,,,,,,,,,,,8117214,,,1550197029665,,,,,,,,,,,,,,,,,,,,,,,
,59846,,,,,2,20190215021703,1,1,,,4,8117214,0,,,,,,,,,,,,,,,,,,,,,,2,2.9,0,
,59847,,,,,,,,,,,,8117214,,,,1550197028820,,,,,,,,,,,,,,,,,,,,,,
,59848,,,,,,,,,,,,8117214,,,,,1550197029197,,,,,,,,,,,,,,,,,,,,,
,59849,,,,,2,20190215021710,1,2,,,5,8117214,0,,,,,,,,,,,,,,,,,,,,,,9,2259,0,
,59850,,,,,,,,,,,,8117214,,1550197034565,,,,,,,,,,,,,,,,,,,,,,,,
,59851,,,,,,,,,,,,8117214,,1550197036347,,,,,,,,,,,,,,,,,,,,,,,,
,59852,,,,,,,,,,,,8117214,,1550197036779,,,,,,,,,,,,,,,,,,,,,,,,
,59853,,,,,,,,,,,,8117214,,,1550197035249,,,,,,,,,,,,,,,,,,,,,,,
,59854,,,,,,,,,,,,8117214,,,1550197036398,,,,,,,,,,,,,,,,,,,,,,,
,59855,,,,,,,,,,,,8117214,,,1550197036796,,,,,,,,,,,,,,,,,,,,,,,
,59856,,,,,2,20190215021710,1,1,,,5,8117214,0,,,,,,,,,,,,,,,,,,,,,,9,2959,0,
,59857,,,,,,,,,,,,8117214,,,,1550197036563,,,,,,,,,,,,,,,,,,,,,,
,59858,,,,,,,,,,,,8117214,,,,,1550197036747,,,,,,,,,,,,,,,,,,,,,
,59859,,,,,2,20190215021717,2,1,,,6,8117214,0,,,,,,,,,,,,,,,,,,,,,,7,22,0,
,59860,,,,,2,20190215021717,2,2,,,6,8117214,0,,,,,,,,,,,,,,,,,,,,,,7,226,0,
,59861,,,,,,,,,,,,8117214,,,,1550197039513,,,,,,,,,,,,,,,,,,,,,,
,59862,,,,,,,,,,,,8117214,,,,1550197040815,,,,,,,,,,,,,,,,,,,,,,
,59863,,,,,,,,,,,,8117214,,,,,1550197040770,,,,,,,,,,,,,,,,,,,,,
,59864,,,,,,,,,,,,8117214,,,,,1550197040832,,,,,,,,,,,,,,,,,,,,,
,59865,,,,,2,20190215021721,1,2,,,7,8117214,0,,,,,,,,,,,,,,,,,,,,,,6,274,0,
,59866,,,,,,,,,,,,8117214,,1550197044381,,,,,,,,,,,,,,,,,,,,,,,,
,59867,,,,,,,,,,,,8117214,,,1550197044799,,,,,,,,,,,,,,,,,,,,,,,
,59868,,,,,2,20190215021721,1,1,,,7,8117214,0,,,,,,,,,,,,,,,,,,,,,,6,97,0,
,59869,,,,,2,20190215021725,1,1,,,8,8117214,0,,,,,,,,,,,,,,,,,,,,,,3,8.7,0,
,59870,,,,,,,,,,,,8117214,,1550197049496,,,,,,,,,,,,,,,,,,,,,,,,
,59871,,,,,,,,,,,,8117214,,,1550197049781,,,,,,,,,,,,,,,,,,,,,,,
,59872,,,,,2,20190215021725,1,2,,,8,8117214,0,,,,,,,,,,,,,,,,,,,,,,3,7.3,0,
,59873,,,,,,,,,,,,8117214,,,,1550197049363,,,,,,,,,,,,,,,,,,,,,,
,59874,,,,,,,,,,,,8117214,,,,1550197049846,,,,,,,,,,,,,,,,,,,,,,
,59875,,,,,,,,,,,,8117214,,,,,1550197049414,,,,,,,,,,,,,,,,,,,,,
,59876,,,,,,,,,,,,8117214,,,,,1550197049898,,,,,,,,,,,,,,,,,,,,,
,59877,,,,,2,20190215021730,2,2,,,9,8117214,0,,,,,,,,,,,,,,,,,,,,,,10,72,0,
,59878,,,,,,,,,,,,8117214,,1550197053364,,,,,,,,,,,,,,,,,,,,,,,,
,59879,,,,,,,,,,,,8117214,,1550197053630,,,,,,,,,,,,,,,,,,,,,,,,
,59880,,,,,,,,,,,,8117214,,1550197054771,,,,,,,,,,,,,,,,,,,,,,,,
,59881,,,,,,,,,,,,8117214,,,1550197053480,,,,,,,,,,,,,,,,,,,,,,,
,59882,,,,,,,,,,,,8117214,,,1550197054014,,,,,,,,,,,,,,,,,,,,,,,
,59883,,,,,,,,,,,,8117214,,,1550197054796,,,,,,,,,,,,,,,,,,,,,,,
,59884,,,,,2,20190215021730,2,1,,,9,8117214,0,,,,,,,,,,,,,,,,,,,,,,10,139,0,
,59885,,,,,,,,,,,,8117214,,,,1550197054196,,,,,,,,,,,,,,,,,,,,,,
,59886,,,,,,,,,,,,8117214,,,,,1550197054733,,,,,,,,,,,,,,,,,,,,,
,59887,,,,,2,20190215021735,1,1,,,10,8117214,0,,,,,,,,,,,,,,,,,,,,,,8,290,0,
,59888,,,,,,,,,,,,8117214,,1550197057930,,,,,,,,,,,,,,,,,,,,,,,,
,59889,,,,,,,,,,,,8117214,,1550197058553,,,,,,,,,,,,,,,,,,,,,,,,
,59890,,,,,,,,,,,,8117214,,,1550197058497,,,,,,,,,,,,,,,,,,,,,,,
,59891,,,,,,,,,,,,8117214,,,1550197058596,,,,,,,,,,,,,,,,,,,,,,,
,59892,,,,,2,20190215021735,1,2,,,10,8117214,0,,,,,,,,,,,,,,,,,,,,,,8,52,0,
,59893,,,,,,,,,,,,8117214,,,,1550197057697,,,,,,,,,,,,,,,,,,,,,,
,59894,,,,,,,,,,,,8117214,,,,1550197058681,,,,,,,,,,,,,,,,,,,,,,
,59895,,,,,,,,,,,,8117214,,,,,1550197057797,,,,,,,,,,,,,,,,,,,,,
,59896,,,,,,,,,,,,8117214,,,,,1550197058713,,,,,,,,,,,,,,,,,,,,,
,59897,,,,,,,,,20190215021739,submitted,,8117214,,,,,,,,,,,,,,,,,,,,,,,,,,
108.82.184.203,59898,,random,,,,,,,,,,1182940,,,,,,,,,,,,,,,,,,,,,,,,,,
,59899,,random,,,,,,,,,,1182940,,,,,,,,,,,,,,,,,,,,,,,,,,
,59900,,,,,2,20190215021502,2,1,,,1,1182940,0,,,,,,,,,,,,,,,,,,,,,,7,459,0,
,59901,,,,,,,,,,,,1182940,,1550196904343,,,,,,,,,,,,,,,,,,,,,,,,
,59902,,,,,,,,,,,,1182940,,,1550196904376,,,,,,,,,,,,,,,,,,,,,,,
,59903,,,,,2,20190215021502,2,2,,,1,1182940,0,,,,,,,,,,,,,,,,,,,,,,7,250,0,
,59904,,,,,,,,,,,,1182940,,,,1550196904476,,,,,,,,,,,,,,,,,,,,,,
,59905,,,,,,,,,,,,1182940,,,,1550196904892,,,,,,,,,,,,,,,,,,,,,,
,59906,,,,,,,,,,,,1182940,,,,1550196919690,,,,,,,,,,,,,,,,,,,,,,
,59907,,,,,,,,,,,,1182940,,,,,1550196904508,,,,,,,,,,,,,,,,,,,,,
,59908,,,,,,,,,,,,1182940,,,,,1550196905325,,,,,,,,,,,,,,,,,,,,,
,59909,,,,,,,,,,,,1182940,,,,,1550196921273,,,,,,,,,,,,,,,,,,,,,
,59910,,,,,2,20190215021521,1,1,,,2,1182940,0,,,,,,,,,,,,,,,,,,,,,,9,530,0,
,59911,,,,,,,,,,,,1182940,,1550196930840,,,,,,,,,,,,,,,,,,,,,,,,
,59912,,,,,,,,,,,,1182940,,,1550196931605,,,,,,,,,,,,,,,,,,,,,,,
,59913,,,,,2,20190215021521,1,2,,,2,1182940,0,,,,,,,,,,,,,,,,,,,,,,9,409,0,
,59914,,,,,,,,,,,,1182940,,,,1550196925873,,,,,,,,,,,,,,,,,,,,,,
,59915,,,,,,,,,,,,1182940,,,,1550196931656,,,,,,,,,,,,,,,,,,,,,,
,59916,,,,,,,,,,,,1182940,,,,,1550196925990,,,,,,,,,,,,,,,,,,,,,
,59917,,,,,,,,,,,,1182940,,,,,1550196931672,,,,,,,,,,,,,,,,,,,,,
,59918,,,,,2,20190215021531,2,2,,,3,1182940,0,,,,,,,,,,,,,,,,,,,,,,8,397,0,
,59919,,,,,,,,,,,,1182940,,1550196939205,,,,,,,,,,,,,,,,,,,,,,,,
,59920,,,,,,,,,,,,1182940,,1550196940472,,,,,,,,,,,,,,,,,,,,,,,,
,59921,,,,,,,,,,,,1182940,,,1550196939388,,,,,,,,,,,,,,,,,,,,,,,
,59922,,,,,,,,,,,,1182940,,,1550196940539,,,,,,,,,,,,,,,,,,,,,,,
,59923,,,,,2,20190215021531,2,1,,,3,1182940,0,,,,,,,,,,,,,,,,,,,,,,8,150,0,
,59924,,,,,,,,,,,,1182940,,,,1550196939688,,,,,,,,,,,,,,,,,,,,,,
,59925,,,,,,,,,,,,1182940,,,,,1550196940371,,,,,,,,,,,,,,,,,,,,,
,59926,,,,,2,20190215021540,2,2,,,4,1182940,0,,,,,,,,,,,,,,,,,,,,,,5,29,0,
,59927,,,,,,,,,,,,1182940,,1550196979768,,,,,,,,,,,,,,,,,,,,,,,,
,59928,,,,,,,,,,,,1182940,,,1550196979784,,,,,,,,,,,,,,,,,,,,,,,
,59929,,,,,2,20190215021540,2,1,,,4,1182940,0,,,,,,,,,,,,,,,,,,,,,,5,66,0,
,59930,,,,,,,,,,,,1182940,,,,1550196978752,,,,,,,,,,,,,,,,,,,,,,
,59931,,,,,,,,,,,,1182940,,,,,1550196979383,,,,,,,,,,,,,,,,,,,,,
,59932,,,,,2,20190215021619,1,1,,,5,1182940,0,,,,,,,,,,,,,,,,,,,,,,2,2.8,0,
,59933,,,,,,,,,,,,1182940,,1550196984450,,,,,,,,,,,,,,,,,,,,,,,,
,59934,,,,,,,,,,,,1182940,,1550196985900,,,,,,,,,,,,,,,,,,,,,,,,
,59935,,,,,,,,,,,,1182940,,1550196992933,,,,,,,,,,,,,,,,,,,,,,,,
,59936,,,,,,,,,,,,1182940,,,1550196984501,,,,,,,,,,,,,,,,,,,,,,,
,59937,,,,,,,,,,,,1182940,,,1550196992300,,,,,,,,,,,,,,,,,,,,,,,
,59938,,,,,,,,,,,,1182940,,,1550196993615,,,,,,,,,,,,,,,,,,,,,,,
,59939,,,,,2,20190215021619,1,2,,,5,1182940,0,,,,,,,,,,,,,,,,,,,,,,2,2.8,0,
,59940,,,,,,,,,,,,1182940,,,,1550196984334,,,,,,,,,,,,,,,,,,,,,,
,59941,,,,,,,,,,,,1182940,,,,1550196993732,,,,,,,,,,,,,,,,,,,,,,
,59942,,,,,,,,,,,,1182940,,,,,1550196984385,,,,,,,,,,,,,,,,,,,,,
,59943,,,,,,,,,,,,1182940,,,,,1550196993783,,,,,,,,,,,,,,,,,,,,,
,59944,,,,,2,20190215021635,2,1,,,6,1182940,0,,,,,,,,,,,,,,,,,,,,,,3,9.3,0,
,59945,,,,,2,20190215021635,2,2,,,6,1182940,0,,,,,,,,,,,,,,,,,,,,,,3,3.2,0,
,59946,,,,,,,,,,,,1182940,,,,1550197004415,,,,,,,,,,,,,,,,,,,,,,
,59947,,,,,,,,,,,,1182940,,,,1550197006197,,,,,,,,,,,,,,,,,,,,,,
,59948,,,,,,,,,,,,1182940,,,,,1550197006013,,,,,,,,,,,,,,,,,,,,,
,59949,,,,,,,,,,,,1182940,,,,,1550197006214,,,,,,,,,,,,,,,,,,,,,
,59950,,,,,2,20190215021646,2,2,,,7,1182940,0,,,,,,,,,,,,,,,,,,,,,,1,5.9,0,
,59951,,,,,,,,,,,,1182940,,1550197021080,,,,,,,,,,,,,,,,,,,,,,,,
,59952,,,,,,,,,,,,1182940,,1550197022379,,,,,,,,,,,,,,,,,,,,,,,,
,59953,,,,,,,,,,,,1182940,,,1550197021130,,,,,,,,,,,,,,,,,,,,,,,
,59954,,,,,,,,,,,,1182940,,,1550197022396,,,,,,,,,,,,,,,,,,,,,,,
,59955,,,,,2,20190215021646,2,1,,,7,1182940,0,,,,,,,,,,,,,,,,,,,,,,1,4.9,0,
,59956,,,,,,,,,,,,1182940,,,,1550197021414,,,,,,,,,,,,,,,,,,,,,,
,59957,,,,,,,,,,,,1182940,,,,1550197021780,,,,,,,,,,,,,,,,,,,,,,
,59958,,,,,,,,,,,,1182940,,,,1550197022346,,,,,,,,,,,,,,,,,,,,,,
,59959,,,,,,,,,,,,1182940,,,,,1550197021480,,,,,,,,,,,,,,,,,,,,,
,59960,,,,,,,,,,,,1182940,,,,,1550197022280,,,,,,,,,,,,,,,,,,,,,
,59961,,,,,,,,,,,,1182940,,,,,1550197022362,,,,,,,,,,,,,,,,,,,,,
,59962,,,,,2,20190215021703,2,1,,,8,1182940,0,,,,,,,,,,,,,,,,,,,,,,4,5.2,0,
,59963,,,,,2,20190215021703,2,2,,,8,1182940,0,,,,,,,,,,,,,,,,,,,,,,4,2.7,0,
,59964,,,,,,,,,,,,1182940,,,,1550197037179,,,,,,,,,,,,,,,,,,,,,,
,59965,,,,,,,,,,,,1182940,,,,,1550197037861,,,,,,,,,,,,,,,,,,,,,
,59966,,,,,2,20190215021718,2,1,,,9,1182940,0,,,,,,,,,,,,,,,,,,,,,,6,405,0,
