ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess
NULL,1355,NULL,NULL,NULL,NULL,2,20180825011555,NULL,NULL,NULL,NULL,9,8538670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,202
NULL,1356,NULL,NULL,NULL,NULL,8,20180825011606,NULL,NULL,NULL,NULL,10,8538670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,88
NULL,1357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825011617,submitted,NULL,8538670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49.205.156.176,1358,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1359,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1360,NULL,NULL,NULL,NULL,2,20180825004933,NULL,NULL,NULL,NULL,1,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,558
NULL,1361,NULL,NULL,NULL,NULL,2,20180825005833,NULL,NULL,NULL,NULL,2,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1.33
NULL,1362,NULL,NULL,NULL,NULL,8,20180825010327,NULL,NULL,NULL,NULL,3,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,374
NULL,1363,NULL,NULL,NULL,NULL,2,20180825010726,NULL,NULL,NULL,NULL,4,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,332
NULL,1364,NULL,NULL,NULL,NULL,2,20180825010824,NULL,NULL,NULL,NULL,5,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3
NULL,1365,NULL,NULL,NULL,NULL,2,20180825010957,NULL,NULL,NULL,NULL,6,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,285
NULL,1366,NULL,NULL,NULL,NULL,2,20180825011439,NULL,NULL,NULL,NULL,7,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3
NULL,1367,NULL,NULL,NULL,NULL,2,20180825011501,NULL,NULL,NULL,NULL,8,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3
NULL,1368,NULL,NULL,NULL,NULL,2,20180825011623,NULL,NULL,NULL,NULL,9,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,732
NULL,1369,NULL,NULL,NULL,NULL,2,20180825011637,NULL,NULL,NULL,NULL,10,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,39
NULL,1370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825011802,submitted,NULL,9202847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118.172.244.57,1371,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1372,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1373,NULL,NULL,NULL,NULL,8,20180825011603,NULL,NULL,NULL,NULL,1,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,46
NULL,1374,NULL,NULL,NULL,NULL,8,20180825011731,NULL,NULL,NULL,NULL,2,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2.1
NULL,1375,NULL,NULL,NULL,NULL,2,20180825011754,NULL,NULL,NULL,NULL,3,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,233
NULL,1376,NULL,NULL,NULL,NULL,8,20180825011808,NULL,NULL,NULL,NULL,4,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,267
NULL,1377,NULL,NULL,NULL,NULL,2,20180825011818,NULL,NULL,NULL,NULL,5,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3.1
NULL,1378,NULL,NULL,NULL,NULL,8,20180825011830,NULL,NULL,NULL,NULL,6,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2.1
NULL,1379,NULL,NULL,NULL,NULL,2,20180825011838,NULL,NULL,NULL,NULL,7,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,545
NULL,1380,NULL,NULL,NULL,NULL,8,20180825011846,NULL,NULL,NULL,NULL,8,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2332
NULL,1381,NULL,NULL,NULL,NULL,2,20180825011854,NULL,NULL,NULL,NULL,9,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,321
NULL,1382,NULL,NULL,NULL,NULL,2,20180825011904,NULL,NULL,NULL,NULL,10,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3.1
NULL,1383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825011914,submitted,NULL,830022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157.50.193.57,1384,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1385,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1386,NULL,NULL,NULL,NULL,2,20180825010312,NULL,NULL,NULL,NULL,1,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,15
NULL,1387,NULL,NULL,NULL,NULL,8,20180825011851,NULL,NULL,NULL,NULL,2,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,400
NULL,1388,NULL,NULL,NULL,NULL,2,20180825011903,NULL,NULL,NULL,NULL,3,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,500
NULL,1389,NULL,NULL,NULL,NULL,8,20180825011909,NULL,NULL,NULL,NULL,4,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,350
NULL,1390,NULL,NULL,NULL,NULL,2,20180825011917,NULL,NULL,NULL,NULL,5,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5
NULL,1391,NULL,NULL,NULL,NULL,8,20180825011924,NULL,NULL,NULL,NULL,6,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,700
NULL,1392,NULL,NULL,NULL,NULL,2,20180825011930,NULL,NULL,NULL,NULL,7,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,20
NULL,1393,NULL,NULL,NULL,NULL,2,20180825011940,NULL,NULL,NULL,NULL,8,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,300
NULL,1394,NULL,NULL,NULL,NULL,2,20180825011949,NULL,NULL,NULL,NULL,9,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15
NULL,1395,NULL,NULL,NULL,NULL,8,20180825011957,NULL,NULL,NULL,NULL,10,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6
NULL,1396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825012005,submitted,NULL,5802225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157.51.187.55,1397,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1398,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1399,NULL,NULL,NULL,NULL,2,20180825011755,NULL,NULL,NULL,NULL,1,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,555
NULL,1400,NULL,NULL,NULL,NULL,8,20180825011803,NULL,NULL,NULL,NULL,2,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,34
NULL,1401,NULL,NULL,NULL,NULL,2,20180825011812,NULL,NULL,NULL,NULL,3,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,150
NULL,1402,NULL,NULL,NULL,NULL,2,20180825011821,NULL,NULL,NULL,NULL,4,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,455
NULL,1403,NULL,NULL,NULL,NULL,8,20180825011834,NULL,NULL,NULL,NULL,5,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,655
NULL,1404,NULL,NULL,NULL,NULL,2,20180825011843,NULL,NULL,NULL,NULL,6,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,555
NULL,1405,NULL,NULL,NULL,NULL,8,20180825011901,NULL,NULL,NULL,NULL,7,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,350
NULL,1406,NULL,NULL,NULL,NULL,2,20180825011917,NULL,NULL,NULL,NULL,8,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1055
NULL,1407,NULL,NULL,NULL,NULL,8,20180825011926,NULL,NULL,NULL,NULL,9,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,150
NULL,1408,NULL,NULL,NULL,NULL,8,20180825011946,NULL,NULL,NULL,NULL,10,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,600
NULL,1409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825012033,submitted,NULL,7184300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157.46.98.157,1410,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1411,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1412,NULL,NULL,NULL,NULL,8,20180825004630,NULL,NULL,NULL,NULL,1,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,30
NULL,1413,NULL,NULL,NULL,NULL,2,20180825011552,NULL,NULL,NULL,NULL,2,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,60
NULL,1414,NULL,NULL,NULL,NULL,8,20180825011640,NULL,NULL,NULL,NULL,3,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,50
NULL,1415,NULL,NULL,NULL,NULL,8,20180825011700,NULL,NULL,NULL,NULL,4,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40
NULL,1416,NULL,NULL,NULL,NULL,8,20180825011734,NULL,NULL,NULL,NULL,5,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,750
NULL,1417,NULL,NULL,NULL,NULL,8,20180825011922,NULL,NULL,NULL,NULL,6,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,46
NULL,1418,NULL,NULL,NULL,NULL,8,20180825012124,NULL,NULL,NULL,NULL,7,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,350
NULL,1419,NULL,NULL,NULL,NULL,2,20180825012243,NULL,NULL,NULL,NULL,8,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2000
NULL,1420,NULL,NULL,NULL,NULL,2,20180825012301,NULL,NULL,NULL,NULL,9,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,330
NULL,1421,NULL,NULL,NULL,NULL,2,20180825012313,NULL,NULL,NULL,NULL,10,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,400
NULL,1422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825012334,submitted,NULL,2159538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104.238.32.147,1423,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1424,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1425,NULL,NULL,NULL,NULL,2,20180825011856,NULL,NULL,NULL,NULL,1,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,560
NULL,1426,NULL,NULL,NULL,NULL,8,20180825011922,NULL,NULL,NULL,NULL,2,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4
NULL,1427,NULL,NULL,NULL,NULL,8,20180825012050,NULL,NULL,NULL,NULL,3,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,280
NULL,1428,NULL,NULL,NULL,NULL,8,20180825012102,NULL,NULL,NULL,NULL,4,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,450
NULL,1429,NULL,NULL,NULL,NULL,2,20180825012156,NULL,NULL,NULL,NULL,5,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1800
NULL,1430,NULL,NULL,NULL,NULL,2,20180825012210,NULL,NULL,NULL,NULL,6,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.3
NULL,1431,NULL,NULL,NULL,NULL,8,20180825012238,NULL,NULL,NULL,NULL,7,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.2
NULL,1432,NULL,NULL,NULL,NULL,2,20180825012259,NULL,NULL,NULL,NULL,8,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.5
NULL,1433,NULL,NULL,NULL,NULL,2,20180825012312,NULL,NULL,NULL,NULL,9,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,43
NULL,1434,NULL,NULL,NULL,NULL,8,20180825012518,NULL,NULL,NULL,NULL,10,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,420
NULL,1435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825012533,submitted,NULL,6979489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157.46.114.117,1436,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1437,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1438,NULL,NULL,NULL,NULL,2,20180825004850,NULL,NULL,NULL,NULL,1,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,10000
NULL,1439,NULL,NULL,NULL,NULL,2,20180825012715,NULL,NULL,NULL,NULL,2,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,12000
NULL,1440,NULL,NULL,NULL,NULL,2,20180825012725,NULL,NULL,NULL,NULL,3,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,8000
NULL,1441,NULL,NULL,NULL,NULL,2,20180825012733,NULL,NULL,NULL,NULL,4,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,11
NULL,1442,NULL,NULL,NULL,NULL,2,20180825012742,NULL,NULL,NULL,NULL,5,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,40000
NULL,1443,NULL,NULL,NULL,NULL,2,20180825012757,NULL,NULL,NULL,NULL,6,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,38
NULL,1444,NULL,NULL,NULL,NULL,8,20180825012808,NULL,NULL,NULL,NULL,7,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,9
NULL,1445,NULL,NULL,NULL,NULL,2,20180825012815,NULL,NULL,NULL,NULL,8,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,8
NULL,1446,NULL,NULL,NULL,NULL,2,20180825012822,NULL,NULL,NULL,NULL,9,3155285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,15000
