,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,
,NULL,2799,NULL,NULL,NULL,NULL,2,20180929054913,NULL,NULL,NULL,NULL,10,5743882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,120,
,NULL,2800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929054930,submitted,NULL,5743882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,122.174.97.92,2801,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2802,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2803,NULL,NULL,NULL,NULL,2,20180929051837,NULL,NULL,NULL,NULL,1,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3.2,
,NULL,2804,NULL,NULL,NULL,NULL,8,20180929054035,NULL,NULL,NULL,NULL,2,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1.25,
,NULL,2805,NULL,NULL,NULL,NULL,8,20180929054043,NULL,NULL,NULL,NULL,3,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4.3,
,NULL,2806,NULL,NULL,NULL,NULL,8,20180929054052,NULL,NULL,NULL,NULL,4,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,628,
,NULL,2807,NULL,NULL,NULL,NULL,2,20180929054103,NULL,NULL,NULL,NULL,5,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,470,
,NULL,2808,NULL,NULL,NULL,NULL,8,20180929054513,NULL,NULL,NULL,NULL,6,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,900,
,NULL,2809,NULL,NULL,NULL,NULL,2,20180929054539,NULL,NULL,NULL,NULL,7,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,42,
,NULL,2810,NULL,NULL,NULL,NULL,2,20180929054713,NULL,NULL,NULL,NULL,8,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1755,
,NULL,2811,NULL,NULL,NULL,NULL,8,20180929054733,NULL,NULL,NULL,NULL,9,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.3,
,NULL,2812,NULL,NULL,NULL,NULL,8,20180929054741,NULL,NULL,NULL,NULL,10,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,280,
,NULL,2813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929055016,submitted,NULL,3944099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,1.23.163.131,2814,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2815,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2816,NULL,NULL,NULL,NULL,2,20180929052055,NULL,NULL,NULL,NULL,1,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,239,
,NULL,2817,NULL,NULL,NULL,NULL,2,20180929052636,NULL,NULL,NULL,NULL,2,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,178,
,NULL,2818,NULL,NULL,NULL,NULL,2,20180929053015,NULL,NULL,NULL,NULL,3,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,42,
,NULL,2819,NULL,NULL,NULL,NULL,2,20180929053235,NULL,NULL,NULL,NULL,4,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,236,
,NULL,2820,NULL,NULL,NULL,NULL,8,20180929053519,NULL,NULL,NULL,NULL,5,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6,
,NULL,2821,NULL,NULL,NULL,NULL,8,20180929053734,NULL,NULL,NULL,NULL,6,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,2822,NULL,NULL,NULL,NULL,8,20180929053832,NULL,NULL,NULL,NULL,7,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,631,
,NULL,2823,NULL,NULL,NULL,NULL,8,20180929054311,NULL,NULL,NULL,NULL,8,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2824,NULL,NULL,NULL,NULL,8,20180929054750,NULL,NULL,NULL,NULL,9,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,373,
,NULL,2825,NULL,NULL,NULL,NULL,2,20180929055025,NULL,NULL,NULL,NULL,10,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,
,NULL,2826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929055125,submitted,NULL,4940036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,66.169.55.216,2827,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2828,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2829,NULL,NULL,NULL,NULL,2,20180929054945,NULL,NULL,NULL,NULL,1,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,109,
,NULL,2830,NULL,NULL,NULL,NULL,2,20180929054955,NULL,NULL,NULL,NULL,2,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,89,
,NULL,2831,NULL,NULL,NULL,NULL,2,20180929055002,NULL,NULL,NULL,NULL,3,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.6,
,NULL,2832,NULL,NULL,NULL,NULL,8,20180929055013,NULL,NULL,NULL,NULL,4,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,178,
,NULL,2833,NULL,NULL,NULL,NULL,8,20180929055024,NULL,NULL,NULL,NULL,5,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,31,
,NULL,2834,NULL,NULL,NULL,NULL,8,20180929055043,NULL,NULL,NULL,NULL,6,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,54,
,NULL,2835,NULL,NULL,NULL,NULL,2,20180929055052,NULL,NULL,NULL,NULL,7,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,80,
,NULL,2836,NULL,NULL,NULL,NULL,8,20180929055059,NULL,NULL,NULL,NULL,8,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.75,
,NULL,2837,NULL,NULL,NULL,NULL,2,20180929055107,NULL,NULL,NULL,NULL,9,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.7,
,NULL,2838,NULL,NULL,NULL,NULL,2,20180929055121,NULL,NULL,NULL,NULL,10,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.5,
,NULL,2839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929055134,submitted,NULL,1784699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,157.46.110.26,2840,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2841,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2842,NULL,NULL,NULL,NULL,8,20180929053150,NULL,NULL,NULL,NULL,1,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,200,
,NULL,2843,NULL,NULL,NULL,NULL,2,20180929054833,NULL,NULL,NULL,NULL,2,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.2,
,NULL,2844,NULL,NULL,NULL,NULL,8,20180929054937,NULL,NULL,NULL,NULL,3,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,400,
,NULL,2845,NULL,NULL,NULL,NULL,2,20180929055030,NULL,NULL,NULL,NULL,4,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,250,
,NULL,2846,NULL,NULL,NULL,NULL,8,20180929055121,NULL,NULL,NULL,NULL,5,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,350,
,NULL,2847,NULL,NULL,NULL,NULL,2,20180929055155,NULL,NULL,NULL,NULL,6,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.5,
,NULL,2848,NULL,NULL,NULL,NULL,8,20180929055618,NULL,NULL,NULL,NULL,7,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.3,
,NULL,2849,NULL,NULL,NULL,NULL,2,20180929055701,NULL,NULL,NULL,NULL,8,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,500,
,NULL,2850,NULL,NULL,NULL,NULL,8,20180929055708,NULL,NULL,NULL,NULL,9,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,20,
,NULL,2851,NULL,NULL,NULL,NULL,2,20180929055741,NULL,NULL,NULL,NULL,10,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.6,
,NULL,2852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929055753,submitted,NULL,1541674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,76.77.228.98,2853,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2854,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2855,NULL,NULL,NULL,NULL,8,20180929055847,NULL,NULL,NULL,NULL,1,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,100,
,NULL,2856,NULL,NULL,NULL,NULL,8,20180929055903,NULL,NULL,NULL,NULL,2,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2857,NULL,NULL,NULL,NULL,8,20180929055922,NULL,NULL,NULL,NULL,3,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,26,
,NULL,2858,NULL,NULL,NULL,NULL,8,20180929060034,NULL,NULL,NULL,NULL,4,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,900,
,NULL,2859,NULL,NULL,NULL,NULL,8,20180929060057,NULL,NULL,NULL,NULL,5,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.5,
,NULL,2860,NULL,NULL,NULL,NULL,2,20180929060113,NULL,NULL,NULL,NULL,6,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,
,NULL,2861,NULL,NULL,NULL,NULL,2,20180929060124,NULL,NULL,NULL,NULL,7,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,500,
,NULL,2862,NULL,NULL,NULL,NULL,8,20180929060146,NULL,NULL,NULL,NULL,8,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,100,
,NULL,2863,NULL,NULL,NULL,NULL,8,20180929060202,NULL,NULL,NULL,NULL,9,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,
,NULL,2864,NULL,NULL,NULL,NULL,2,20180929060213,NULL,NULL,NULL,NULL,10,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,120,
,NULL,2865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929060233,submitted,NULL,7344118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,157.51.172.75,2866,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2867,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2868,NULL,NULL,NULL,NULL,2,20180929053018,NULL,NULL,NULL,NULL,1,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,70,
,NULL,2869,NULL,NULL,NULL,NULL,8,20180929055434,NULL,NULL,NULL,NULL,2,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,80,
,NULL,2870,NULL,NULL,NULL,NULL,8,20180929055450,NULL,NULL,NULL,NULL,3,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,300,
,NULL,2871,NULL,NULL,NULL,NULL,2,20180929055602,NULL,NULL,NULL,NULL,4,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,70,
,NULL,2872,NULL,NULL,NULL,NULL,2,20180929055721,NULL,NULL,NULL,NULL,5,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,400,
,NULL,2873,NULL,NULL,NULL,NULL,8,20180929055827,NULL,NULL,NULL,NULL,6,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,
,NULL,2874,NULL,NULL,NULL,NULL,2,20180929055915,NULL,NULL,NULL,NULL,7,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2,
,NULL,2875,NULL,NULL,NULL,NULL,8,20180929060141,NULL,NULL,NULL,NULL,8,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,400,
,NULL,2876,NULL,NULL,NULL,NULL,8,20180929060201,NULL,NULL,NULL,NULL,9,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,700,
,NULL,2877,NULL,NULL,NULL,NULL,8,20180929060247,NULL,NULL,NULL,NULL,10,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,400,
,NULL,2878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929060319,submitted,NULL,2295326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,67.189.131.19,2879,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2880,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2881,NULL,NULL,NULL,NULL,2,20180929060343,NULL,NULL,NULL,NULL,1,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1.5,
,NULL,2882,NULL,NULL,NULL,NULL,8,20180929060355,NULL,NULL,NULL,NULL,2,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,175,
,NULL,2883,NULL,NULL,NULL,NULL,8,20180929060401,NULL,NULL,NULL,NULL,3,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,285,
,NULL,2884,NULL,NULL,NULL,NULL,8,20180929060418,NULL,NULL,NULL,NULL,4,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,325,
,NULL,2885,NULL,NULL,NULL,NULL,2,20180929060432,NULL,NULL,NULL,NULL,5,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3.5,
,NULL,2886,NULL,NULL,NULL,NULL,2,20180929060443,NULL,NULL,NULL,NULL,6,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1.75,
,NULL,2887,NULL,NULL,NULL,NULL,2,20180929060450,NULL,NULL,NULL,NULL,7,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,135,
,NULL,2888,NULL,NULL,NULL,NULL,2,20180929060502,NULL,NULL,NULL,NULL,8,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5.5,
,NULL,2889,NULL,NULL,NULL,NULL,8,20180929060513,NULL,NULL,NULL,NULL,9,8769739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,235,
