ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,nb,all_nb,all_nt,nt,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,96679,,,,,2,20190831010736,,,,,9,5015415,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.5,1,
,96680,,,,,2,20190831010745,,,,,10,5015415,,,,,,,,,,,,,,,,,,,,,,,,,,,9,354,1,
,96681,,,,,,,,,20190831010754,submitted,,5015415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.177.61.191,96682,,random,,,,,,,,,,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96683,,random,,,,,,,,,,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96684,,,,,2,20190831010335,,,,,1,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.2,1,
,96685,,,,,2,20190831010546,,,,,2,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,7,403,1,
,96686,,,,,2,20190831010555,,,,,3,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.1,1,
,96687,,,,,2,20190831010602,,,,,4,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,6,312,1,
,96688,,,,,2,20190831010612,,,,,5,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,10,267,1,
,96689,,,,,2,20190831010623,,,,,6,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.4,1,
,96690,,,,,2,20190831010633,,,,,7,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,8,237,1,
,96691,,,,,2,20190831010641,,,,,8,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,9,687,1,
,96692,,,,,2,20190831010649,,,,,9,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,5,113,1,
,96693,,,,,2,20190831010812,,,,,10,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.6,1,
,96694,,,,,,,,,20190831010817,submitted,,7978602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.14.140.123,96695,,random,,,,,,,,,,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96696,,random,,,,,,,,,,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96697,,,,,2,20190831005418,,,,,1,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,8,320,1,
,96698,,,,,2,20190831005453,,,,,2,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,6,180,1,
,96699,,,,,2,20190831005501,,,,,3,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.15,1,
,96700,,,,,2,20190831005532,,,,,4,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1,
,96701,,,,,2,20190831005604,,,,,5,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,10,150,1,
,96702,,,,,2,20190831005617,,,,,6,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,9,670,1,
,96703,,,,,2,20190831005631,,,,,7,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,1,
,96704,,,,,2,20190831005801,,,,,8,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.33,1,
,96705,,,,,2,20190831010801,,,,,9,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2,1,
,96706,,,,,2,20190831010819,,,,,10,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,7,180,1,
,96707,,,,,,,,,20190831010827,submitted,,4468036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.47.24.120,96708,,random,,,,,,,,,,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96709,,random,,,,,,,,,,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96710,,,,,2,20190831005631,,,,,1,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,10,300,1,
,96711,,,,,2,20190831005808,,,,,2,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,6,380,1,
,96712,,,,,2,20190831005925,,,,,3,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2,1,
,96713,,,,,2,20190831010040,,,,,4,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,
,96714,,,,,2,20190831010200,,,,,5,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,7,200,1,
,96715,,,,,2,20190831010312,,,,,6,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,8,425,1,
,96716,,,,,2,20190831010431,,,,,7,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33,1,
,96717,,,,,2,20190831010514,,,,,8,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,1,
,96718,,,,,2,20190831010709,,,,,9,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1,
,96719,,,,,2,20190831010740,,,,,10,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1200,1,
,96720,,,,,,,,,20190831010900,submitted,,3856448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.213.34.108,96721,,random,,,,,,,,,,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96722,,random,,,,,,,,,,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96723,,,,,2,20190831005528,,,,,1,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5,1,
,96724,,,,,2,20190831010645,,,,,2,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,
,96725,,,,,2,20190831010703,,,,,3,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,9,300,1,
,96726,,,,,2,20190831010720,,,,,4,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,10,75,1,
,96727,,,,,2,20190831010731,,,,,5,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,6,65,1,
,96728,,,,,2,20190831010752,,,,,6,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5,1,
,96729,,,,,2,20190831010802,,,,,7,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.5,1,
,96730,,,,,2,20190831010807,,,,,8,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,8,105,1,
,96731,,,,,2,20190831010812,,,,,9,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.5,1,
,96732,,,,,2,20190831010855,,,,,10,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,7,94,1,
,96733,,,,,,,,,20190831010904,submitted,,2151861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.181.229.118,96734,,random,,,,,,,,,,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96735,,random,,,,,,,,,,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96736,,,,,2,20190831010130,,,,,1,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,1,
,96737,,,,,2,20190831010454,,,,,2,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,1,
,96738,,,,,2,20190831010751,,,,,3,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,9,275,1,
,96739,,,,,2,20190831010809,,,,,4,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,7,65,1,
,96740,,,,,2,20190831010819,,,,,5,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,1,
,96741,,,,,2,20190831010830,,,,,6,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,8,125,1,
,96742,,,,,2,20190831010835,,,,,7,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,6,180,1,
,96743,,,,,2,20190831010856,,,,,8,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,10,140,1,
,96744,,,,,2,20190831010907,,,,,9,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,1,
,96745,,,,,2,20190831010915,,,,,10,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,1,
,96746,,,,,,,,,20190831010923,submitted,,592514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.164.227.115,96747,,random,,,,,,,,,,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96748,,random,,,,,,,,,,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96749,,,,,2,20190831005714,,,,,1,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2148,1,
,96750,,,,,2,20190831005919,,,,,2,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,8,257,1,
,96751,,,,,2,20190831005938,,,,,3,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,6,465,1,
,96752,,,,,2,20190831010448,,,,,4,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1832,1,
,96753,,,,,2,20190831010752,,,,,5,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,1,
,96754,,,,,2,20190831010821,,,,,6,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4,1,
,96755,,,,,2,20190831010908,,,,,7,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.3,1,
,96756,,,,,2,20190831010915,,,,,8,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.6,1,
,96757,,,,,2,20190831010924,,,,,9,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.3,1,
,96758,,,,,2,20190831010938,,,,,10,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,10,745,1,
,96759,,,,,,,,,20190831010957,submitted,,7220908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.88.171.57,96760,,random,,,,,,,,,,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96761,,random,,,,,,,,,,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96762,,,,,2,20190831010456,,,,,1,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,1,
,96763,,,,,2,20190831010650,,,,,2,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,
,96764,,,,,2,20190831010729,,,,,3,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,96765,,,,,2,20190831010808,,,,,4,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1500,1,
,96766,,,,,2,20190831010829,,,,,5,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,
,96767,,,,,2,20190831010848,,,,,6,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,7,100,1,
,96768,,,,,2,20190831010909,,,,,7,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,1,
,96769,,,,,2,20190831010934,,,,,8,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,96770,,,,,2,20190831010945,,,,,9,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,96771,,,,,2,20190831010952,,,,,10,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,8,200,1,
,96772,,,,,,,,,20190831011010,submitted,,5523919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.213.32.124,96773,,random,,,,,,,,,,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96774,,random,,,,,,,,,,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96775,,,,,2,20190831005833,,,,,1,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,96776,,,,,2,20190831005857,,,,,2,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,8,500,1,
,96777,,,,,2,20190831005902,,,,,3,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1,1,
,96778,,,,,2,20190831010534,,,,,4,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.1,1,
,96779,,,,,2,20190831010547,,,,,5,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,1,
,96780,,,,,2,20190831010816,,,,,6,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,6,250,1,
,96781,,,,,2,20190831010901,,,,,7,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2,1,
,96782,,,,,2,20190831010918,,,,,8,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,7,150,1,
,96783,,,,,2,20190831010955,,,,,9,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.2,1,
,96784,,,,,2,20190831011005,,,,,10,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,96785,,,,,,,,,20190831011012,submitted,,8010591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.121.106.10,96786,,random,,,,,,,,,,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96787,,random,,,,,,,,,,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96788,,,,,2,20190831005720,,,,,1,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,
,96789,,,,,2,20190831005817,,,,,2,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1,1,
,96790,,,,,2,20190831010434,,,,,3,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,1,
,96791,,,,,2,20190831010725,,,,,4,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,6,120,1,
,96792,,,,,2,20190831010744,,,,,5,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,10,140,1,
,96793,,,,,2,20190831010756,,,,,6,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,96794,,,,,2,20190831010829,,,,,7,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,8,220,1,
,96795,,,,,2,20190831010853,,,,,8,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,7,145,1,
,96796,,,,,2,20190831010945,,,,,9,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.2,1,
,96797,,,,,2,20190831011000,,,,,10,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2,1,
,96798,,,,,,,,,20190831011013,submitted,,3110363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.79.166.153,96799,,random,,,,,,,,,,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96800,,random,,,,,,,,,,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96801,,,,,2,20190831005350,,,,,1,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75,1,
,96802,,,,,2,20190831005412,,,,,2,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,4,328,1,
,96803,,,,,2,20190831010359,,,,,3,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,6,540,1,
,96804,,,,,2,20190831010427,,,,,4,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,8,670,1,
,96805,,,,,2,20190831010443,,,,,5,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,1,570,1,
,96806,,,,,2,20190831010548,,,,,6,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1024,1,
,96807,,,,,2,20190831010611,,,,,7,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,
,96808,,,,,2,20190831010748,,,,,8,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,10,245,1,
,96809,,,,,2,20190831010818,,,,,9,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.75,1,
,96810,,,,,2,20190831010837,,,,,10,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,1,
,96811,,,,,,,,,20190831011057,submitted,,3199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.204.36.108,96812,,random,,,,,,,,,,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96813,,random,,,,,,,,,,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96814,,,,,2,20190831010904,,,,,1,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,1,
,96815,,,,,2,20190831010934,,,,,2,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2350,1,
,96816,,,,,2,20190831010946,,,,,3,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,10,225,1,
,96817,,,,,2,20190831010955,,,,,4,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.85,1,
,96818,,,,,2,20190831011005,,,,,5,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,5,68,1,
,96819,,,,,2,20190831011022,,,,,6,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1,
,96820,,,,,2,20190831011030,,,,,7,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.75,1,
,96821,,,,,2,20190831011036,,,,,8,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,96822,,,,,2,20190831011045,,,,,9,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,8,128,1,
,96823,,,,,2,20190831011053,,,,,10,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,6,198,1,
,96824,,,,,,,,,20190831011107,submitted,,502904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.214.32.234,96825,,random,,,,,,,,,,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96826,,random,,,,,,,,,,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96827,,,,,2,20190831005720,,,,,1,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,6,400,1,
,96828,,,,,2,20190831005811,,,,,2,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.5,1,
,96829,,,,,2,20190831005918,,,,,3,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,
,96830,,,,,2,20190831005952,,,,,4,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,1,
,96831,,,,,2,20190831010049,,,,,5,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,1,
,96832,,,,,2,20190831010321,,,,,6,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.5,1,
,96833,,,,,2,20190831010435,,,,,7,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,
,96834,,,,,2,20190831010542,,,,,8,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,8,600,1,
,96835,,,,,2,20190831010900,,,,,9,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,7,500,1,
,96836,,,,,2,20190831010946,,,,,10,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2000,1,
,96837,,,,,,,,,20190831011108,submitted,,3798543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.37.196.153,96838,,random,,,,,,,,,,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96839,,random,,,,,,,,,,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96840,,,,,2,20190831010435,,,,,1,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6,1,
,96841,,,,,2,20190831010501,,,,,2,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,1,
,96842,,,,,2,20190831010638,,,,,3,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,7,130,1,
,96843,,,,,2,20190831010758,,,,,4,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2,1,
,96844,,,,,2,20190831010808,,,,,5,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,8,510,1,
,96845,,,,,2,20190831010903,,,,,6,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,10,98,1,
,96846,,,,,2,20190831010930,,,,,7,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.2,1,
,96847,,,,,2,20190831011041,,,,,8,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.1,1,
,96848,,,,,2,20190831011049,,,,,9,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,6,340,1,
,96849,,,,,2,20190831011108,,,,,10,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,9,900,1,
,96850,,,,,,,,,20190831011133,submitted,,5924456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.8.193.168,96851,,random,,,,,,,,,,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96852,,random,,,,,,,,,,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96853,,,,,2,20190831010927,,,,,1,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,
,96854,,,,,2,20190831010939,,,,,2,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,6,250,1,
,96855,,,,,2,20190831010949,,,,,3,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,1,
,96856,,,,,2,20190831010957,,,,,4,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,1,
,96857,,,,,2,20190831011046,,,,,5,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,96858,,,,,2,20190831011057,,,,,6,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,1,
,96859,,,,,2,20190831011103,,,,,7,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,10,100,1,
,96860,,,,,2,20190831011112,,,,,8,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,1,
,96861,,,,,2,20190831011118,,,,,9,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,7,125,1,
,96862,,,,,2,20190831011128,,,,,10,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,96863,,,,,,,,,20190831011135,submitted,,4839987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.163.19.57,96864,,random,,,,,,,,,,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96865,,random,,,,,,,,,,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96866,,,,,2,20190831010503,,,,,1,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,1,
,96867,,,,,2,20190831010615,,,,,2,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,1,
,96868,,,,,2,20190831010856,,,,,3,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,9,400,1,
,96869,,,,,2,20190831010923,,,,,4,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,
,96870,,,,,2,20190831011014,,,,,5,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,6,250,1,
,96871,,,,,2,20190831011025,,,,,6,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,
,96872,,,,,2,20190831011034,,,,,7,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,
,96873,,,,,2,20190831011047,,,,,8,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,96874,,,,,2,20190831011056,,,,,9,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,8,175,1,
,96875,,,,,2,20190831011115,,,,,10,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,10,75,1,
,96876,,,,,,,,,20190831011137,submitted,,6987837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.1.169.71,96877,,random,,,,,,,,,,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96878,,random,,,,,,,,,,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96879,,,,,2,20190831010609,,,,,1,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,1,
,96880,,,,,2,20190831010642,,,,,2,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,96881,,,,,2,20190831010801,,,,,3,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,7,250,1,
,96882,,,,,2,20190831010822,,,,,4,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,5,55,1,
,96883,,,,,2,20190831010847,,,,,5,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.3,1,
,96884,,,,,2,20190831010943,,,,,6,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,96885,,,,,2,20190831010958,,,,,7,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1200,1,
,96886,,,,,2,20190831011021,,,,,8,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,6,600,1,
,96887,,,,,2,20190831011105,,,,,9,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,96888,,,,,2,20190831011123,,,,,10,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,8,450,1,
,96889,,,,,,,,,20190831011139,submitted,,8732936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.164.227.74,96890,,random,,,,,,,,,,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96891,,random,,,,,,,,,,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96892,,,,,2,20190831005533,,,,,1,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,
,96893,,,,,2,20190831005547,,,,,2,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,1,
,96894,,,,,2,20190831011035,,,,,3,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,7,245,1,
,96895,,,,,2,20190831011045,,,,,4,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.4,1,
,96896,,,,,2,20190831011052,,,,,5,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1212,1,
,96897,,,,,2,20190831011057,,,,,6,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.5,1,
,96898,,,,,2,20190831011102,,,,,7,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2,1,
,96899,,,,,2,20190831011107,,,,,8,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.1,1,
,96900,,,,,2,20190831011112,,,,,9,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,9,215,1,
,96901,,,,,2,20190831011221,,,,,10,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3211,1,
,96902,,,,,,,,,20190831011233,submitted,,6806206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.182.205.24,96903,,random,,,,,,,,,,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96904,,random,,,,,,,,,,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96905,,,,,2,20190831010514,,,,,1,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,1,
,96906,,,,,2,20190831010742,,,,,2,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,9,650,1,
,96907,,,,,2,20190831010812,,,,,3,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,7,200,1,
,96908,,,,,2,20190831010833,,,,,4,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,6,300,1,
,96909,,,,,2,20190831010854,,,,,5,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,
,96910,,,,,2,20190831010921,,,,,6,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,1,
,96911,,,,,2,20190831010950,,,,,7,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,8,400,1,
,96912,,,,,2,20190831011114,,,,,8,4946707,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,1,
